Bike-Number,Rental-Time,Rental-Type,Rental-Location,Rental-Lat,Rental-Lng,Return-Time,Return-Type,Return-Location,Return-Lat,Return-Lng,Duration-Minutes,Movement-Type
10690,2025-07-20 18:11:56,Station (virtuell),S Ostbahnhof (Nordwest),52.51169,13.43356,2025-07-20 19:01:38,Station (virtuell),EDEKA Fromm (S+U Wedding),52.542625,13.365796,49.7,Station:Station
13780,2025-07-20 19:00:56,Station (virtuell),Großgörschenstraße/Bautzner Straße,52.490658,13.370525,2025-07-20 19:01:38,Station (virtuell),Jelbi Dieffenbachstr./Graefestr. (KRE/DI),52.49234,13.41751,0.7,Station:Station
19565,2025-07-20 19:00:56,Station (virtuell),VRAO 94 - Triftstraße/Wildenowstraße (Abstellfläche Mikromobilität),52.544716,13.361162,2025-07-20 19:01:38,Freistehend,außerhalb Flexzone,52.53352,13.38413,0.7,Station:NoFlexzone
16953,2025-07-20 19:00:56,Station (virtuell),S+U Jannowitzbrücke (Süd),52.513737,13.417863,2025-07-20 19:01:38,Station (virtuell),Holzmarktstraße,52.510528,13.429099,0.7,Station:Station
100289,2025-07-20 18:44:50,Station (virtuell),George-Stephenson-Straße (7),52.532543,13.364718,2025-07-20 19:01:38,Station (virtuell),Friedrichsstraße/Kronenstraße (Nordwest),52.511255,13.389544,16.8,Station:Station
100321,2025-07-20 19:00:56,Station (virtuell),HTW CAMPUS Schöneweide (Osmar-Klemm-Straße/Peter-Behrens-Straße),52.455568,13.527295,2025-07-20 19:02:02,Freistehend,außerhalb Flexzone,52.455404,13.525441,1.1,Station:NoFlexzone
15542,2025-07-20 19:00:56,Station (virtuell),Modersohnstraße (Am Rudolfplatz),52.502492,13.456503,2025-07-20 19:02:02,Station (virtuell),S Ostkreuz (Südost),52.50246,13.469894,1.1,Station:Station
18623,2025-07-20 19:02:08,Station (physisch),Mehringdamm,52.490202,13.386766,2025-07-20 19:02:13,Station (virtuell),Goebenstraße/Kulmer Straße,52.493414,13.365365,0.1,Station:Station
10496,2025-07-20 19:00:56,Station (virtuell),Puschkinallee/Eichenstraße,52.494785,13.453415,2025-07-20 19:02:13,Station (virtuell),Paul-Linke-Ufer/Ohlauer Straße,52.494069,13.428737,1.3,Station:Station
18641,2025-07-20 18:44:50,Station (physisch),M Schwedterstraße,52.535415,13.406818,2025-07-20 19:17:53,Station (virtuell),Goethestraße/Grolmanstraße,52.50889,13.319926,33.0,Station:Station
17269,2025-07-20 19:00:56,Station (virtuell),Heckmannufer,52.497109,13.44881,2025-07-20 19:17:53,Station (virtuell),Wildenbruchplatz/Finowstraße,52.483535,13.444519,16.9,Station:Station
18759,2025-07-20 19:00:56,Station (virtuell),Eduardstraße/Maximilianstraße,52.505512,13.492595,2025-07-20 19:17:53,Station (virtuell),Alt-Stralau/Tunnelstraße,52.489595,13.481603,16.9,Station:Station
10535,2025-07-20 18:44:50,Station (virtuell),Jelbi Mariannenstraße/ Skalitzer Straße (KRE/MA),52.498843,13.422116,2025-07-20 19:17:53,Station (virtuell),Reichpietschufer,52.507229,13.355705,33.0,Station:Station
100472,2025-07-20 19:00:56,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 19:17:53,Station (physisch),Schönleinstraße,52.491846,13.420875,16.9,Station:Station
18297,2025-07-20 19:00:56,Station (virtuell),"HfS ""Ernst Busch"" (Süd)",52.532082,13.383817,2025-07-20 19:17:53,Station (virtuell),Reinhardtstraße/Südpanke,52.523405,13.384277,16.9,Station:Station
18469,2025-07-20 19:00:56,Freistehend,Flexzone,52.523107,13.434353,2025-07-20 19:17:53,Station (virtuell),EDEKA S Greifwalder Straße (West),52.541608,13.438924,16.9,Flexzone:Station
10397,2025-07-20 19:00:56,Station (physisch),Jelbi Eingang Tempelhofer Feld/Columbiadamm (TEM/CO),52.483313,13.402687,2025-07-20 19:17:53,Freistehend,Flexzone,52.478289,13.38606,16.9,Station:Flexzone
18698,2025-07-20 19:00:56,Station (virtuell),Warthestraße (Wartheplatz/Ost),52.469782,13.424519,2025-07-20 19:17:53,Station (virtuell),Peter-Strasser-Weg (Tempelhofer Feld West),52.476221,13.386062,16.9,Station:Station
10797,2025-07-20 19:00:56,Station (virtuell),Strausberger Platz Nord,52.519699,13.428432,2025-07-20 19:17:53,Station (physisch),Geschwister Scholl Str.,52.520367,13.392012,16.9,Station:Station
18302,2025-07-20 18:11:12,Station (virtuell),Jelbi Maaßenstraße (SCH/MA),52.4982,13.35393,2025-07-20 19:17:53,Station (virtuell),EDEKA Schrader (Barbarossastraße),52.491884,13.354944,66.7,Station:Station
100361,2025-07-20 18:44:50,Station (physisch),Albrecht-Achilles-Straße,52.499137,13.303743,2025-07-20 19:17:53,Station (virtuell),Jelbi U Bismarckstraße (CHA/BI),52.51122,13.30519,33.0,Station:Station
19963,2025-07-20 19:00:56,Station (physisch),U Prinzenstraße,52.497411,13.405658,2025-07-20 19:17:53,Station (virtuell),Friedenstraße/Friedrichsberger Straße,52.521636,13.436038,16.9,Station:Station
13167,2025-07-20 18:44:50,Station (virtuell),Jelbi Sommerbad Neukölln (NEU/SO),52.48029,13.41693,2025-07-20 19:17:53,Station (virtuell),S Südkreuz (Südost),52.474444,13.367028,33.0,Station:Station
17761,2025-07-20 19:00:56,Station (virtuell),Hermannstraße/Warthestraße,52.470518,13.429504,2025-07-20 19:17:53,Station (virtuell),S+U Tempelhof (Nord),52.471122,13.38535,16.9,Station:Station
18962,2025-07-20 19:00:56,Station (virtuell),U Kurt-Schumacher-Platz (Ost),52.563639,13.327722,2025-07-20 19:17:53,Station (virtuell),Freiluftkino Rehberge/Nachtigalplatz,52.556,13.335222,16.9,Station:Station
16826,2025-07-20 19:00:56,Station (virtuell),Lehrter Straße (51),52.534733,13.358415,2025-07-20 19:17:53,Freistehend,Flexzone,52.542391,13.365477,16.9,Station:Flexzone
18485,2025-07-20 19:00:56,Station (virtuell),Teufelsseechaussee (Parkplatz),52.492897,13.237703,2025-07-20 19:17:53,Station (virtuell),S Grunewald (West),52.489558,13.260491,16.9,Station:Station
18795,2025-07-20 19:01:27,Station (physisch),Karl-Marx Allee,52.517383,13.44137,2025-07-20 19:17:53,Freistehend,Flexzone,52.507022,13.464652,16.4,Station:Flexzone
14085,2025-07-20 18:44:50,Station (physisch),Albrecht-Achilles-Straße,52.499137,13.303743,2025-07-20 19:17:53,Station (virtuell),Jelbi U Bismarckstraße (CHA/BI),52.51122,13.30519,33.0,Station:Station
19166,2025-07-20 19:00:56,Station (virtuell),Heinrich-Heine Platz,52.506459,13.417654,2025-07-20 19:17:53,Station (virtuell),Jelbi S Warschauer Straße (FHA/WA),52.507836,13.450829,16.9,Station:Station
16794,2025-07-20 19:00:56,Station (virtuell),U Prinzenstraße (Moritzstraße),52.498643,13.406573,2025-07-20 19:17:53,Station (virtuell),Reichenberger Straße/Lausitzer Straße,52.496432,13.42768,16.9,Station:Station
19366,2025-07-20 19:00:56,Station (physisch),U Hermannplatz/Hasenheide,52.487122,13.422333,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.473818,13.439177,16.9,Station:NoFlexzone
19822,2025-07-20 18:44:50,Station (virtuell),Jelbi Spandauer Str./Marx-Engels-Forum (MIT/MX),52.51931,13.40567,2025-07-20 19:17:53,Station (virtuell),Schlesische Straße/Falckensteinstraße (Süd),52.499912,13.443709,33.0,Station:Station
18452,2025-07-20 19:00:56,Station (virtuell),Paulsenstraße (Schildhornstraße),52.465238,13.314572,2025-07-20 19:17:53,Freistehend,Flexzone,52.475716,13.326811,16.9,Station:Flexzone
19275,2025-07-20 18:44:50,Freistehend,Flexzone,52.516893,13.336869,2025-07-20 19:17:53,Station (virtuell),U Birkenstraße (Südwest),52.53223,13.341018,33.0,Flexzone:Station
14499,2025-07-20 18:45:25,Station (virtuell),U Paradestraße (Südwest),52.47801,13.385607,2025-07-20 19:17:53,Station (virtuell),U Paradestraße (Südwest),52.47801,13.385607,32.5,Station:Station
13109,2025-07-20 19:00:56,Station (virtuell),Stadtbad Tiergarten,52.527391,13.360392,2025-07-20 19:17:53,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,16.9,Station:Station
19012,2025-07-20 17:33:24,Station (virtuell),Jelbi-Punkt Henriette-Herz-Park (TIE/HE),52.51084,13.37264,2025-07-20 19:17:53,Station (virtuell),U Paradestraße (Südwest),52.47801,13.385607,104.5,Station:Station
15851,2025-07-20 19:00:56,Station (virtuell),Stadtbad Wilmersdorf I,52.480871,13.314458,2025-07-20 19:17:53,Station (virtuell),Volkspark Wilmersdorf (Ost),52.482734,13.329824,16.9,Station:Station
19305,2025-07-20 19:00:56,Station (physisch),U Gneisenaustraße,52.491147,13.396591,2025-07-20 19:17:53,Freistehend,Flexzone,52.48596,13.430207,16.9,Station:Flexzone
100105,2025-07-20 19:01:21,Station (virtuell), Jelbi Klinikum Am Urban/Dieffenbachstraße (KRE/KD),52.49386,13.41139,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.497751,13.40589,16.5,Station:NoFlexzone
17412,2025-07-20 19:01:13,Station (virtuell),VRAO 37 - Altonaer Straße (Abstellfläche-Mikromobilität),52.517166,13.344219,2025-07-20 19:17:53,Station (virtuell),Beusselstraße/Erasmusstraße,52.526055,13.328017,16.7,Station:Station
15578,2025-07-20 19:00:56,Station (virtuell),Leibnizstraße/Pestalozzistraße,52.507866,13.314336,2025-07-20 19:17:53,Station (virtuell),U Uhlandstraße (Kurfürstendamm/Uhlandstraße),52.502175,13.325102,16.9,Station:Station
100051,2025-07-20 19:00:56,Station (virtuell),Leipziger Straße/Markgrafenstraße,52.510916,13.393965,2025-07-20 19:17:53,Freistehend,Flexzone,52.521849,13.425387,16.9,Station:Flexzone
13275,2025-07-20 19:00:56,Station (virtuell),Sewanstraße/Michiganseestraße,52.498657,13.501323,2025-07-20 19:17:53,Station (virtuell),VRAO 46 - U Tierpark/Nord (Abstellfläche-Mikromobilität),52.498655,13.523061,16.9,Station:Station
19410,2025-07-20 18:44:50,Station (virtuell),U Kleistpark (West),52.490669,13.36,2025-07-20 19:17:53,Station (physisch),U Bernauer Straße,52.536683,13.397132,33.0,Station:Station
15337,2025-07-20 19:00:56,Station (physisch),Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),52.506606,13.332945,2025-07-20 19:17:53,Freistehend,Flexzone,52.519862,13.30212,16.9,Station:Flexzone
19667,2025-07-20 18:28:05,Freistehend,außerhalb Flexzone,52.564591,13.444497,2025-07-20 19:17:53,Station (virtuell),Meldelstraße (Bleicheroder Straße),52.57492,13.419101,49.8,NoFlexzone:Station
100507,2025-07-20 18:44:50,Station (virtuell),Jelbi Mariannenstraße/ Skalitzer Straße (KRE/MA),52.498843,13.422116,2025-07-20 19:17:53,Station (virtuell),Reichpietschufer,52.507229,13.355705,33.0,Station:Station
18670,2025-07-20 18:44:50,Station (virtuell),Gertrudstraße (Strandbad Orankesee),52.550261,13.484265,2025-07-20 19:17:53,Station (physisch),U Frankfurter Tor,52.515632,13.453413,33.0,Station:Station
13052,2025-07-20 19:00:56,Station (virtuell),U Birkenstraße (Südwest),52.53223,13.341018,2025-07-20 19:17:53,Station (virtuell),Burgsdorfstraße/Willdenowstraße,52.542792,13.362738,16.9,Station:Station
17703,2025-07-20 19:01:21,Station (virtuell),Oderbergerstraße 1 (Abstellfläche-Mikromobilität),52.537992,13.411455,2025-07-20 19:17:53,Station (virtuell),U Naturkundemuseum (Nord),52.530917,13.382806,16.5,Station:Station
18225,2025-07-20 18:44:50,Station (virtuell),Fasanenstraße/Hertzallee,52.510201,13.330058,2025-07-20 19:17:53,Station (virtuell),Fasanenstraße/Hertzallee,52.510201,13.330058,33.0,Station:Station
19030,2025-07-20 19:00:56,Station (virtuell),Prenzlauer Promenade/Kissingenstraße,52.567771,13.427312,2025-07-20 19:17:53,Station (virtuell),Krügerstraße/Kuglerstraße,52.550029,13.42621,16.9,Station:Station
19856,2025-07-20 19:00:56,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,2025-07-20 19:17:53,Station (physisch),M Schwedterstraße,52.535415,13.406818,16.9,Station:Station
17282,2025-07-20 19:01:21,Station (virtuell),Rigaerstraße/Proskauer Straße,52.517053,13.460933,2025-07-20 19:17:53,Station (virtuell),VRAO 52 - S+U Frankfurter Allee (Nord) (Abstellfläche Mikromobilität),52.514762,13.473562,16.5,Station:Station
100857,2025-07-20 18:28:05,Station (virtuell),Steinplatz (West),52.509084,13.325418,2025-07-20 19:17:53,Station (virtuell),Tegeler Weg/Mierendorffstraße,52.522703,13.300694,49.8,Station:Station
18714,2025-07-20 19:00:56,Freistehend,Flexzone,52.510898,13.466683,2025-07-20 19:17:53,Freistehend,Flexzone,52.510898,13.466683,16.9,Flexzone:Flexzone
100008,2025-07-20 19:00:56,Station (physisch),U Weinmeisterstraße/Gormannstraße,52.526026,13.403953,2025-07-20 19:17:53,Station (virtuell),Jelbi Mühlenstraße/ Hedwig-Wachenheim-Straße (FHA/MH),52.504057,13.44238,16.9,Station:Station
100475,2025-07-20 19:00:56,Station (virtuell),Paul-Linke-Ufer/Ohlauer Straße,52.494069,13.428737,2025-07-20 19:17:53,Station (virtuell),S Julius-Leber-Brücke (Nordost),52.486299,13.361515,16.9,Station:Station
13261,2025-07-20 17:55:40,Station (virtuell),Jelbi Burgstraße/Friedrichsbrücke (MIT/FR),52.52119,13.40063,2025-07-20 19:17:53,Station (virtuell),Fasanenstraße/Hertzallee,52.510201,13.330058,82.2,Station:Station
18832,2025-07-20 19:00:56,Station (virtuell),VRAO 89 Malplaquetstraße/Nazarethkirchstraße (Abstellfläche Mikromobilität),52.549528,13.361896,2025-07-20 19:17:53,Station (virtuell),Seestraße/Nordufer,52.541449,13.334123,16.9,Station:Station
15655,2025-07-20 18:44:50,Station (virtuell),S Karlshorst (Am Carlsgarten),52.479667,13.527846,2025-07-20 19:17:53,Station (virtuell),Weiskopffstraße (Parkstraße),52.457738,13.539053,33.0,Station:Station
18561,2025-07-20 19:00:56,Station (virtuell),Neue Jakobstraße/Köpenicker Straße,52.51122,13.413726,2025-07-20 19:17:53,Station (virtuell),Jelbi S+U Brandenburger Tor/Pariser Platz (MIT/BR),52.51661,13.38009,16.9,Station:Station
19636,2025-07-20 18:44:50,Station (virtuell),Jelbi Grünberger Straße/Simon-Dach-Straße (FHA/GS),52.511697,13.457432,2025-07-20 19:17:53,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,33.0,Station:Station
18678,2025-07-20 18:44:50,Station (physisch),Jelbi U Walther-Scheiber-Platz/Lefèvrestraße (FRI/LE),52.466991,13.328465,2025-07-20 19:17:53,Station (virtuell),Neue Kantstraße/Kuno-Fischer-Straße,52.506471,13.289082,33.0,Station:Station
13970,2025-07-20 19:00:56,Station (physisch),Jelbi Eingang Tempelhofer Feld/Columbiadamm (TEM/CO),52.483313,13.402687,2025-07-20 19:17:53,Freistehend,Flexzone,52.474196,13.444924,16.9,Station:Flexzone
10451,2025-07-20 19:00:56,Station (virtuell),virtuell – Böcklerpark,52.49648,13.411523,2025-07-20 19:17:53,Freistehend,Flexzone,52.486956,13.390384,16.9,Station:Flexzone
16665,2025-07-20 19:00:56,Station (virtuell),Paul-Linke-Ufer/Ohlauer Straße,52.494069,13.428737,2025-07-20 19:17:53,Station (virtuell),Jelbi U Boddinstraße/Selchower Straße (NEU/UB),52.479118,13.425336,16.9,Station:Station
100299,2025-07-20 17:20:13,Freistehend,Flexzone,52.51528,13.457464,2025-07-20 19:17:53,Station (virtuell),U Rathaus Schöneberg,52.483722,13.342,117.7,Flexzone:Station
16158,2025-07-20 19:00:56,Station (virtuell),Leipziger Straße/Markgrafenstraße,52.510916,13.393965,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.521951,13.425478,16.9,Station:NoFlexzone
10524,2025-07-20 19:01:38,Station (virtuell),Oberseestraße (Orankesee/Obersee),52.548526,13.485794,2025-07-20 19:17:53,Station (virtuell),Bizetstraße/Herbert-Baum-Straße,52.548426,13.456398,16.2,Station:Station
100295,2025-07-20 19:00:56,Station (virtuell),EDEKA Vaupel (Fuldastraße),52.485368,13.437894,2025-07-20 19:17:53,Station (virtuell),Jelbi Herrfurthplatz West (NEU/HW),52.476935,13.421296,16.9,Station:Station
100773,2025-07-20 19:01:27,Station (physisch),Jelbi S Buch/P+R-Parkplatz (BUC/BP),52.634606,13.492751,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.633049,13.508661,16.4,Station:NoFlexzone
19041,2025-07-20 17:25:29,Station (virtuell),S+U Innsbrucker Platz (Nord),52.478869,13.343717,2025-07-20 19:17:53,Station (virtuell),Dominicusstraße/Fritz-Elsas-Straße,52.482727,13.34637,112.4,Station:Station
15438,2025-07-20 19:00:56,Station (virtuell),Jelbi Oberbaumbrücke (FHA/OB),52.502975,13.4463,2025-07-20 19:17:53,Freistehend,Flexzone,52.500129,13.404651,16.9,Station:Flexzone
17030,2025-07-20 18:44:50,Station (virtuell),Jelbi Unter den Linden/Glinkastraße (MIT/UN),52.516681,13.386161,2025-07-20 19:17:53,Station (physisch),**S Ostkreuz,52.504555,13.467607,33.0,Station:Station
19553,2025-07-20 19:00:56,Station (virtuell),Suarezstraße/Kuno-Fischer-Straße,52.503775,13.29171,2025-07-20 19:17:53,Freistehend,Flexzone,52.490027,13.354879,16.9,Station:Flexzone
13986,2025-07-20 19:00:56,Station (virtuell),Sophienstraße/Weitlingstraße,52.505962,13.495694,2025-07-20 19:17:53,Station (virtuell),Münsterlandplatz,52.50362,13.49491,16.9,Station:Station
100389,2025-07-20 19:00:56,Station (virtuell),Heinrich-Heine Platz,52.506459,13.417654,2025-07-20 19:17:53,Station (virtuell),Jelbi S Warschauer Straße (FHA/WA),52.507836,13.450829,16.9,Station:Station
13296,2025-07-20 19:01:38,Station (virtuell),Heidestraße/Hedwig-Porschütz-Straße,52.534569,13.364739,2025-07-20 19:17:53,Station (physisch),U Reinickendorfer Str.,52.539458,13.370758,16.2,Station:Station
100858,2025-07-20 19:00:56,Station (virtuell),Turmstraße/Oldenburger Straße,52.526981,13.335377,2025-07-20 19:17:53,Station (virtuell),Bugenhagenstraße/Bremer Straße,52.52832,13.338717,16.9,Station:Station
19173,2025-07-20 19:00:56,Station (virtuell),Berthelsdorfer Straße/Richardstraße,52.478076,13.439369,2025-07-20 19:17:53,Freistehend,Flexzone,52.488382,13.432607,16.9,Station:Flexzone
14360,2025-07-20 19:01:21,Station (virtuell),VRAO 71 - Oberwallstraße/Hausvogteiplatz (Abstellfläche Mikromobilität),52.513413,13.397103,2025-07-20 19:17:53,Freistehend,Flexzone,52.529978,13.41073,16.5,Station:Flexzone
10357,2025-07-20 19:00:56,Station (virtuell),U Schwartzkopffstraße,52.535972,13.376528,2025-07-20 19:17:53,Station (physisch),M Ackerstraße (Gedenkstätte Berliner Mauer),52.535408,13.390365,16.9,Station:Station
100331,2025-07-20 19:01:27,Freistehend,Flexzone,52.512938,13.465776,2025-07-20 19:17:53,Freistehend,Flexzone,52.512938,13.465776,16.4,Flexzone:Flexzone
17710,2025-07-20 18:44:50,Station (virtuell),Alt-Moabit/Gotzkowskystraße,52.523961,13.329978,2025-07-20 19:17:53,Station (virtuell),Jelbi U Südstern (KRE/SU),52.48936,13.40747,33.0,Station:Station
10289,2025-07-20 19:00:56,Station (physisch),Maxstr.,52.550496,13.362655,2025-07-20 19:17:53,Station (virtuell),EDEKA Sapphire,52.534289,13.378585,16.9,Station:Station
17195,2025-07-20 17:31:55,Station (virtuell),Messelstraße (Clayallee),52.473344,13.278303,2025-07-20 19:17:53,Station (virtuell),Siebenendenweg (Argentinische Allee),52.448308,13.247895,106.0,Station:Station
10293,2025-07-20 19:00:56,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,2025-07-20 19:17:53,Station (physisch),U Gneisenaustraße,52.491147,13.396591,16.9,Station:Station
15989,2025-07-20 19:00:56,Station (virtuell),Rathausstraße/Dottistraße,52.514143,13.482022,2025-07-20 19:17:53,Station (virtuell),Storkower Straße/Einsteinstraße,52.539224,13.444749,16.9,Station:Station
18073,2025-07-20 19:00:56,Station (virtuell),EDEKA Annenstraße,52.507889,13.414667,2025-07-20 19:17:53,Freistehend,Flexzone,52.538907,13.383427,16.9,Station:Flexzone
101138,2025-07-20 19:00:56,Station (physisch),Jelbi S Buch/P+R-Parkplatz (BUC/BP),52.634606,13.492751,2025-07-20 19:17:53,Station (physisch),Jelbi Campus Buch/D24 (BUC/D24),52.625857,13.502682,16.9,Station:Station
17849,2025-07-20 19:01:13,Freistehend,Flexzone,52.518124,13.461592,2025-07-20 19:17:53,Station (virtuell),Möllendorffstr./Rathaus Lichtenberg,52.515903,13.479364,16.7,Flexzone:Station
15559,2025-07-20 19:00:56,Station (virtuell),Jelbi Eisenacher Straße/Nollendorfstraße (SCH/EI),52.49727,13.34965,2025-07-20 19:17:53,Station (virtuell),Grunewaldstraße/Eisenacher Straße,52.489642,13.34894,16.9,Station:Station
16448,2025-07-20 19:00:56,Station (physisch),Lichtenberger Straße/Singerstraße,52.516097,13.426226,2025-07-20 19:17:53,Freistehend,Flexzone,52.49476,13.461337,16.9,Station:Flexzone
13795,2025-07-20 19:00:56,Station (virtuell),Hauptstraße (Odeon),52.482166,13.349354,2025-07-20 19:17:53,Station (physisch),Jelbi U Friedrich-Wilhelm Platz/Wiesbadenerstr. (FRI/WI),52.47172,13.327813,16.9,Station:Station
10879,2025-07-20 19:00:56,Station (virtuell),Teufelsseechaussee (Parkplatz),52.492897,13.237703,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.48916,13.26097,16.9,Station:NoFlexzone
100674,2025-07-20 19:00:56,Station (virtuell),EDEKA Treugut (Heidelberger Straße),52.489124,13.447829,2025-07-20 19:17:53,Freistehend,Flexzone,52.479636,13.425299,16.9,Station:Flexzone
17611,2025-07-20 19:00:56,Station (virtuell),Seestraße/Nordufer,52.541449,13.334123,2025-07-20 19:17:53,Freistehend,Flexzone,52.536822,13.34372,16.9,Station:Flexzone
16325,2025-07-20 19:01:21,Station (virtuell),Tauentzienstraße,52.503185,13.338711,2025-07-20 19:17:53,Station (virtuell),Tauentzienstraße,52.503185,13.338711,16.5,Station:Station
19766,2025-07-20 19:00:56,Freistehend,Flexzone,52.529196,13.353001,2025-07-20 19:17:53,Freistehend,Flexzone,52.529196,13.353001,16.9,Flexzone:Flexzone
15034,2025-07-20 19:00:56,Station (virtuell),Büschingstraße/Friedenstraße,52.525674,13.429146,2025-07-20 19:17:53,Freistehend,Flexzone,52.507289,13.467796,16.9,Station:Flexzone
17604,2025-07-20 19:01:21,Station (physisch),**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),52.525905,13.368661,2025-07-20 19:17:53,Station (physisch),S Greifswalder Straße,52.540319,13.437427,16.5,Station:Station
13442,2025-07-20 18:44:50,Station (virtuell),Alt-Moabit/Gotzkowskystraße,52.523961,13.329978,2025-07-20 19:17:53,Station (virtuell),Jelbi U Südstern/Fontanepromenade (KRE/SUE),52.48995,13.40716,33.0,Station:Station
101175,2025-07-20 19:00:56,Station (physisch),Jelbi Eingang Tempelhofer Feld/Columbiadamm (TEM/CO),52.483313,13.402687,2025-07-20 19:17:53,Freistehend,außerhalb Flexzone,52.47832,13.386112,16.9,Station:NoFlexzone
15086,2025-07-20 18:44:50,Freistehend,Flexzone,52.535036,13.422099,2025-07-20 19:17:53,Freistehend,Flexzone,52.535036,13.422099,33.0,Flexzone:Flexzone
19398,2025-07-20 18:44:50,Station (virtuell),Jelbi Grünberger Straße/Simon-Dach-Straße (FHA/GS),52.511697,13.457432,2025-07-20 19:17:53,Station (virtuell),Jelbi Graefestraße/Planufer (KRE/GP),52.495709,13.419666,33.0,Station:Station
15357,2025-07-20 17:28:39,Station (virtuell),Zenner,52.487625,13.477097,2025-07-20 19:17:53,Station (virtuell),S Ostkreuz (Südost),52.50246,13.469894,109.2,Station:Station
10569,2025-07-20 18:44:50,Station (virtuell),VRAO 56 - Falckensteinstraße/Wrangelstraße (Abstellfläche Mikromobilität),52.498364,13.442105,2025-07-20 19:17:53,Station (virtuell),Peter-Strasser-Weg (Tempelhofer Feld West),52.476221,13.386062,33.0,Station:Station
17458,2025-07-20 18:44:50,Station (virtuell),Stromstraße (IPU / Lessingbrücke),52.523278,13.342402,2025-07-20 19:17:53,Station (virtuell),Schillerstraße/Liebnitzstraße,52.510722,13.31437,33.0,Station:Station
18105,2025-07-20 19:00:56,Station (virtuell),Zenner,52.487625,13.477097,2025-07-20 19:17:53,Station (virtuell),S Treptower Park (Südost),52.49315,13.461706,16.9,Station:Station
14609,2025-07-20 18:12:29,Freistehend,Flexzone,52.531827,13.423761,2025-07-20 19:17:53,Station (virtuell),Zenner,52.487625,13.477097,65.4,Flexzone:Station
14042,2025-07-20 18:28:05,Station (virtuell),Wilhelminienhofstraße/Marienstraße,52.459691,13.52394,2025-07-20 19:17:53,Station (virtuell),Holzmarktstraße,52.510528,13.429099,49.8,Station:Station
18140,2025-07-20 19:01:44,Station (virtuell),M Kopernikusstraße/Warschauer Straße (Nord),52.510837,13.451836,2025-07-20 19:17:53,Station (virtuell),Flexzone,52.497542,13.449377,16.1,Station:Station
101121,2025-07-20 19:00:56,Station (physisch),Jelbi S Buch/P+R-Parkplatz (BUC/BP),52.634606,13.492751,2025-07-20 19:17:53,Station (physisch),Jelbi Campus Buch/D24 (BUC/D24),52.625857,13.502682,16.9,Station:Station
19992,2025-07-20 19:00:56,Station (virtuell),VRAO 30 - Friedrichsstraße/Schützenstraße/Ost (Abstellfläche-Mikromobilität),52.508542,13.390349,2025-07-20 19:17:53,Freistehend,Flexzone,52.530907,13.331503,16.9,Station:Flexzone
16618,2025-07-20 18:44:50,Station (virtuell),S Baumschulenweg (Südost),52.467469,13.490165,2025-07-20 19:17:53,Station (virtuell),S Treptower Park (Südost),52.49315,13.461706,33.0,Station:Station
13538,2025-07-20 19:00:56,Station (virtuell),Kolonnenstraße/Gustav-Müller-Straße,52.485424,13.362624,2025-07-20 19:17:53,Station (virtuell),U Paradestraße (Südwest),52.47801,13.385607,16.9,Station:Station
100099,2025-07-20 18:44:50,Station (virtuell),U Kleistpark (West),52.490669,13.36,2025-07-20 19:17:53,Station (physisch),Winterfeldtstraße/Frobenstraße,52.496406,13.358936,33.0,Station:Station
100487,2025-07-20 18:44:50,Station (physisch),Zeughofstraße (Lausitzer Park),52.499785,13.433427,2025-07-20 19:17:53,Station (virtuell),Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),52.5108,13.3453,33.0,Station:Station
16352,2025-07-20 19:00:56,Station (virtuell),Tannhäuserstraße/Odinstraße,52.490825,13.513653,2025-07-20 19:17:53,Station (virtuell),S Betriebsbahnhof Rummelsburg,52.493556,13.499056,16.9,Station:Station
14740,2025-07-20 19:01:21,Freistehend,Flexzone,52.512702,13.46556,2025-07-20 19:17:53,Freistehend,Flexzone,52.512702,13.46556,16.5,Flexzone:Flexzone
17329,2025-07-20 19:00:56,Station (virtuell),Jelbi Mariannenstraße/ Skalitzer Straße (KRE/MA),52.498843,13.422116,2025-07-20 19:17:53,Freistehend,Flexzone,52.51284,13.482362,16.9,Station:Flexzone
18081,2025-07-20 18:44:50,Station (virtuell),Jelbi U Nollendorfplatz/Kleiststraße (SCH/UN),52.5004,13.35361,2025-07-20 19:17:53,Station (physisch),Virchowstraße,52.528921,13.438543,33.0,Station:Station
16990,2025-07-20 19:00:56,Station (virtuell),U Rathaus Neukölln (Boddinstraße),52.481052,13.434686,2025-07-20 19:17:53,Freistehend,Flexzone,52.489453,13.440739,16.9,Station:Flexzone
