timestamp,station_name,event_type,duration_seconds,booked_bikes_entry,booked_bikes_exit,available_bikes_before,available_bikes_after,bikes_available_to_rent,bike_racks,free_racks,special_racks
2025-07-20T18:28:02,Steinplatz (West),not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T18:28:02,Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),not_booked:bike_taken,0,0,0,14,6,6,8,2,0
2025-07-20T18:28:02,S Bundesplatz (Südwest),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,Heckerdamm/Jungfernheideweg,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,U Oranienburger Tor (Hannoversche Straße),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:28:02,Storkower Straße/Paul-Junius-Straße,not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T18:28:02,U Gneisenaustraße,not_booked:bike_taken,0,0,0,2,1,1,7,6,0
2025-07-20T18:28:02,Beusselstraße/Erasmusstraße,not_booked:bike_taken,0,0,0,3,2,2,4,1,0
2025-07-20T18:28:02,U Nollendorfplatz (EDEKA),not_booked:bike_taken,0,0,0,10,9,9,16,6,0
2025-07-20T18:28:02,Jelbi Huxleys Neue Welt (NEU/HU),not_booked:bike_taken,0,0,0,8,7,7,7,0,0
2025-07-20T18:28:02,Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),not_booked:bike_taken,0,0,0,14,6,6,8,2,0
2025-07-20T18:28:02,VRAO 56 - Falckensteinstraße/Wrangelstraße (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,6,4,4,4,0,0
2025-07-20T18:28:02,VRAO 31 - Mohrenstraße/Charlottenstraße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,5,4,4,6,2,0
2025-07-20T18:28:02,S+U Alexanderplatz (Dircksenstraße),not_booked:bike_taken,0,0,0,3,2,2,13,11,0
2025-07-20T18:28:02,Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),not_booked:bike_taken,0,0,0,14,6,6,8,2,0
2025-07-20T18:28:02,Jelbi U Warschauer Straße/ Rudolfstraße (FHA/RU),not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T18:28:02,Nauheimer Straße/Binger Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,VRAO 65 - Görlitzer Straße/Cuvrystraße (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T18:28:02,Jelbi Leinestraße (NEU/LE),not_booked:bike_taken,0,0,0,3,2,2,4,1,0
2025-07-20T18:28:02,Teufelsseechaussee (Parkplatz),not_booked:bike_taken,0,0,0,10,8,8,4,0,0
2025-07-20T18:28:02,Pallasstraße (Ost),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,Nalepastraße (Funkhaus),not_booked:bike_taken,0,0,0,8,7,7,4,0,0
2025-07-20T18:28:02,U Magdalenenstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:28:02,U Prinzenstraße,not_booked:bike_taken,0,0,0,17,14,14,12,0,0
2025-07-20T18:28:02,Peter-Strasser-Weg (Tempelhofer Feld West),not_booked:bike_taken,0,0,0,6,3,3,4,1,0
2025-07-20T18:28:02,EDEKA Fromm (S+U Wedding),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:28:02,Jelbi Zimmerstraße/Friedrichstraße (MIT/ZF),not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T18:28:02,VRAO 56 - Falckensteinstraße/Wrangelstraße (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,6,4,4,4,0,0
2025-07-20T18:28:02,M Mauerpark,not_booked:bike_taken,0,0,0,10,9,9,18,9,0
2025-07-20T18:28:02,U Prinzenstraße,not_booked:bike_taken,0,0,0,17,14,14,12,0,0
2025-07-20T18:28:02,Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),not_booked:bike_taken,0,0,0,14,6,6,8,2,0
2025-07-20T18:28:02,Weserstraße/Wildenbruchstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,Fürstenwalder Damm/Müggelseedamm,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),not_booked:bike_taken,0,0,0,14,6,6,8,2,0
2025-07-20T18:28:02,Reinhardtstraße/Südpanke,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,U Kleistpark (West),not_booked:bike_taken,0,0,0,13,11,11,4,0,0
2025-07-20T18:28:02,Jelbi S+U Hauptbahnhof/Heidestraße (MOA/HA),not_booked:bike_taken,0,0,0,14,6,6,8,2,0
2025-07-20T18:28:02,Peter-Strasser-Weg (Tempelhofer Feld West),not_booked:bike_taken,0,0,0,6,3,3,4,1,0
2025-07-20T18:28:02,Peter-Strasser-Weg (Tempelhofer Feld West),not_booked:bike_taken,0,0,0,6,3,3,4,1,0
2025-07-20T18:28:02,Stralauer Allee/Bossestraße,not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T18:28:02,Steinplatz (West),not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T18:28:02,Jelbi U Weinmeisterstraße (MIT/WE),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,S Nordbahnhof,not_booked:bike_taken,0,0,0,3,2,2,15,13,0
2025-07-20T18:28:02,Wilhelminienhofstraße/Marienstraße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T18:28:02,Prenzlauer Promenade/Kissingenstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,EDEKA S Greifwalder Straße (West),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:28:02,U Prinzenstraße,not_booked:bike_taken,0,0,0,17,14,14,12,0,0
2025-07-20T18:28:02,Aronsstraße (Weiße Siedlung),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,U Südstern,not_booked:bike_taken,0,0,0,2,1,1,15,14,0
2025-07-20T18:28:02,Wrangelstraße/Mariannenplatz,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:28:02,Jelbi S+U Zoologischer Garten/Hardenbergplatz (CHA/HA),not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T18:28:02,Sewanstraße/Erieseering,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:28:02,Hermann-Hesse-Straße/Waldstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,Wilhelminienhofstraße/Marienstraße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T18:28:02,EDEKA Siegler (Richard-von-Weizsäcker-Platz),not_booked:bike_taken,0,0,0,8,7,7,4,0,0
2025-07-20T18:28:02,Teufelsseechaussee (Parkplatz),not_booked:bike_taken,0,0,0,10,8,8,4,0,0
2025-07-20T18:28:02,Paul-Lincke-Ufer/Liegnitzer Straße,not_booked:bike_taken,0,0,0,2,1,1,7,6,0
2025-07-20T18:28:02,Munsterdamm (Sommerbad am Insulaner),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,Paul-Lincke-Ufer/Liegnitzer Straße,not_booked:bike_taken,0,0,0,2,1,1,7,6,0
2025-07-20T18:28:02,Schwimmbad Seestraße,not_booked:bike_taken,0,0,0,3,2,2,10,8,0
2025-07-20T18:28:02,Kleine Eiswerderstraße/Daumstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:28:02,Kunsthochschule Berlin-Weißensee,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:28:02,Lichtenberger Straße/Singerstraße,not_booked:bike_taken,0,0,0,2,1,1,10,8,0
2025-07-20T18:28:02,EDEKA Moch (Voltairestraße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,Jelbi Memhardstraße/Rosa-Luxemburg-Straße (MIT/ME),not_booked:bike_taken,0,0,0,3,2,2,8,6,0
2025-07-20T18:28:02,U Kleistpark (West),not_booked:bike_taken,0,0,0,13,11,11,4,0,0
2025-07-20T18:28:02,EDEKA Wiesbadener Straße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:02,U Weinmeisterstraße/Gormannstraße,not_booked:bike_taken,0,0,0,2,1,1,20,19,0
2025-07-20T18:28:02,U Samariterstraße,not_booked:bike_taken,0,0,0,8,6,6,9,3,0
2025-07-20T18:28:07,Str. des 17. Juni,not_booked:bike_taken,0,0,0,3,2,2,16,14,0
2025-07-20T18:28:38,U Magdalenenstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:28:38,Tegelerstraße/Lynarstraße,not_booked:bike_taken,0,0,0,2,1,1,5,4,0
2025-07-20T18:28:50,Jelbi Neue Wache (MIT/NE),booked:not_taken,48,1,0,1,1,1,10,9,0
2025-07-20T18:29:01,Jelbi Alte Schönhauser Straße/Linienstraße (MIT/LI),not_booked:bike_taken,0,0,0,2,1,1,7,6,0
2025-07-20T18:29:14,Weißer See (Indira-Gandhi-Straße),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,M Prenzlauer Allee,booked:not_taken,1007,1,0,1,1,1,18,17,0
2025-07-20T18:44:49,U Märkisches Museum,booked:not_taken,1007,1,0,3,4,4,12,8,0
2025-07-20T18:44:49,Fasanenstraße/Hertzallee,booked:bike_taken,935,1,0,11,10,10,4,0,0
2025-07-20T18:44:49,Calvinstraße,booked:not_taken,2014,1,0,1,2,2,10,8,0
2025-07-20T18:44:49,Jelbi S+U Zoologischer Garten/Joachimsthaler Str. (CHA/JO),booked:not_taken,1994,1,0,1,2,2,15,13,0
2025-07-20T18:44:49,Jelbi Platz des 18. März/Ahornsteig (TIE/PA),booked:bike_taken,1007,2,0,4,1,1,12,11,0
2025-07-20T18:44:49,S+U Jannowitzbrücke (Süd),booked:not_taken,971,1,0,1,2,2,4,2,0
2025-07-20T18:44:49,Jelbi U Bülowstraße (SCH/BU),booked:bike_taken,1007,2,0,3,1,1,6,4,0
2025-07-20T18:44:49,**DB Mobility Hub S+U Gesundbrunnen,booked:not_taken,1007,1,0,1,1,1,7,6,0
2025-07-20T18:44:49,Jelbi U Walther-Scheiber-Platz/Lefèvrestraße (FRI/LE),booked:bike_taken,971,1,0,2,1,1,7,6,0
2025-07-20T18:44:55,virtuell - S Treptower Park (Puschkinallee/Elsenstraße),booked:not_taken,6,1,0,1,1,1,5,3,0
2025-07-20T18:44:49,Möllendorffstr./Rathaus Lichtenberg,not_booked:bike_taken,0,0,0,4,2,2,8,6,0
2025-07-20T18:44:49,**S Ostbahnhof,not_booked:bike_taken,0,0,0,2,1,1,13,12,0
2025-07-20T18:44:49,U Rathaus Neukölln (Boddinstraße),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,Jelbi Campus Buch/D79 (BUC/D79),not_booked:bike_taken,0,0,0,5,4,4,10,6,0
2025-07-20T18:44:49,Maybachufer,not_booked:bike_taken,0,0,0,3,1,1,12,11,0
2025-07-20T18:44:49,U Prinzenstraße,not_booked:bike_taken,0,0,0,14,12,12,12,0,0
2025-07-20T18:44:49,S Wollankstraße (Sternstraße),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Str. des 17. Juni,not_booked:bike_taken,0,0,0,2,1,1,16,15,0
2025-07-20T18:44:49,Mommsenstadion,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,Pohlstrasse,not_booked:bike_taken,0,0,0,2,1,1,10,9,0
2025-07-20T18:44:49,Jelbi Mohrenstraße/Friedrichstraße (MIT/MO),not_booked:bike_taken,0,0,0,3,1,1,8,7,0
2025-07-20T18:44:49,Gertrudstraße (Strandbad Orankesee),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T18:44:49,U Hermannplatz/Hasenheide,not_booked:bike_taken,0,0,0,3,2,2,8,4,0
2025-07-20T18:44:49,Jelbi Hasenheide/Graefestraße (KRE/HA),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,**Helsingforser Platz (S Warschauer Straße),not_booked:bike_taken,0,0,0,10,8,8,12,4,0
2025-07-20T18:44:49,**DB Mobility Hub S Südkreuz (Erika-Gräfin-von-Brockdorff-Platz),not_booked:bike_taken,0,0,0,3,1,1,20,19,0
2025-07-20T18:44:49,Heidekampweg/Wohlgemuthstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,Bersarinplatz (Süd),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,S Baumschulenweg (Südost),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Gertrudstraße (Strandbad Orankesee),not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T18:44:49,U Prinzenstraße,not_booked:bike_taken,0,0,0,14,12,12,12,0,0
2025-07-20T18:44:49,**Helsingforser Platz (S Warschauer Straße),not_booked:bike_taken,0,0,0,10,8,8,12,4,0
2025-07-20T18:44:49,Gustav-Meyer-Allee/Hussitenstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,VRAO 56 - Falckensteinstraße/Wrangelstraße (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,4,3,3,4,0,0
2025-07-20T18:44:49,Weserstraße/Roseggerstraße,not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T18:44:49,Jelbi Museum für Kommunikation (MIT/MU),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,Döberitzer Verbindung,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Jelbi Mariannenstraße/ Skalitzer Straße (KRE/MA),not_booked:bike_taken,0,0,0,4,2,2,6,4,0
2025-07-20T18:44:49,Jelbi U Nollendorfplatz/Kleiststraße (SCH/UN),not_booked:bike_taken,0,0,0,9,6,6,6,0,0
2025-07-20T18:44:49,Jelbi U Nollendorfplatz/Kleiststraße (SCH/UN),not_booked:bike_taken,0,0,0,9,6,6,6,0,0
2025-07-20T18:44:49,Jelbi Rio-Reiser-Platz (KRE/RI),not_booked:bike_taken,0,0,0,4,3,3,12,9,0
2025-07-20T18:44:49,**S Ostbahnhof,not_booked:bike_taken,0,0,0,2,1,1,13,12,0
2025-07-20T18:44:49,Jelbi Mohrenstraße/Friedrichstraße (MIT/MO),not_booked:bike_taken,0,0,0,3,1,1,8,7,0
2025-07-20T18:44:49,Wrangelstraße,not_booked:bike_taken,0,0,0,7,6,6,13,7,0
2025-07-20T18:44:49,**DB Mobility Hub S Südkreuz (Erika-Gräfin-von-Brockdorff-Platz),not_booked:bike_taken,0,0,0,3,1,1,20,19,0
2025-07-20T18:44:49,Jelbi Freie Universität/Fabeckstraße (DAH/FA),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Jelbi Mariannenstraße/ Skalitzer Straße (KRE/MA),not_booked:bike_taken,0,0,0,4,2,2,6,4,0
2025-07-20T18:44:49,Steinplatz (West),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,Defreggerstraße/Karpfenteichstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Jelbi Weisestraße/Herrfurthstraße (NEU/WE),not_booked:bike_taken,0,0,0,4,3,3,6,3,0
2025-07-20T18:44:49,Schwedter Straße (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,4,3,3,6,3,0
2025-07-20T18:44:49,Jelbi Leinestraße (NEU/LE),not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T18:44:49,VRAO 30 - Friedrichsstraße/Schützenstraße/Ost (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,2,1,1,6,5,0
2025-07-20T18:44:49,Kurfürstendamm/Bornimer Straße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T18:44:49,U Rathaus Neukölln (Boddinstraße),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,Jelbi U Nollendorfplatz/Kleiststraße (SCH/UN),not_booked:bike_taken,0,0,0,9,6,6,6,0,0
2025-07-20T18:44:49,Jelbi U Alexanderplatz/Bernhard-Weiß-Straße (MIT/AB),not_booked:bike_taken,0,0,0,3,2,2,8,6,0
2025-07-20T18:44:49,Mellenseestraße/Sewanstraße (Süd),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Kurfürstendamm/Bornimer Straße,not_booked:bike_taken,0,0,0,3,1,1,4,3,0
2025-07-20T18:44:49,Pohlstrasse,not_booked:bike_taken,0,0,0,2,1,1,10,9,0
2025-07-20T18:44:49,Jelbi Memhardstraße/Rosa-Luxemburg-Straße (MIT/ME),not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T18:44:49,EDEKA Fiebig (Hasenheide),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,U Kleistpark (West),not_booked:bike_taken,0,0,0,11,8,8,4,0,0
2025-07-20T18:44:49,U Kleistpark (West),not_booked:bike_taken,0,0,0,11,8,8,4,0,0
2025-07-20T18:44:49,Potsdamer Str./Eichhornstr.,not_booked:bike_taken,0,0,0,2,1,1,6,4,0
2025-07-20T18:44:49,U Samariterstraße,not_booked:bike_taken,0,0,0,6,5,5,9,4,0
2025-07-20T18:44:49,Puschkinallee/Eichenstraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,Hönower Straße/Cäsarstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Bulgarische Straße/Neue Krugallee,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T18:44:49,Potsdamer Str./Eichhornstr.,not_booked:bike_taken,0,0,0,2,1,1,6,4,0
2025-07-20T18:44:49,VRAO 45 - U Tierpark (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,6,4,4,4,0,0
2025-07-20T18:44:49,S Karlshorst (Am Carlsgarten),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Wolfshagener Straße (Sommerbad Pankow),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,Weserstraße/Roseggerstraße,not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T18:44:49,Stromstraße (IPU / Lessingbrücke),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,VRAO 45 - U Tierpark (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,6,4,4,4,0,0
2025-07-20T18:44:49,VRAO 56 - Falckensteinstraße/Wrangelstraße (Abstellfläche Mikromobilität),not_booked:bike_taken,0,0,0,4,3,3,4,0,0
2025-07-20T18:44:49,Maybachufer,not_booked:bike_taken,0,0,0,3,1,1,12,11,0
2025-07-20T18:44:49,**DB Mobility Hub S Südkreuz (EDEKA Südkreuz/Lotte-Laserstein-Straße),not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T18:44:49,U Kleistpark (West),not_booked:bike_taken,0,0,0,11,8,8,4,0,0
2025-07-20T18:44:49,Möllendorffstr./Rathaus Lichtenberg,not_booked:bike_taken,0,0,0,4,2,2,8,6,0
2025-07-20T18:44:49,Jelbi Spandauer Str./Marx-Engels-Forum (MIT/MX),not_booked:bike_taken,0,0,0,5,3,3,14,11,0
2025-07-20T18:44:49,Grellstraße/Gubitzstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,VRAO 28 - Friedrichstraße/Schiffbauerdamm (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,3,1,1,6,4,0
2025-07-20T18:44:49,Jelbi Spandauer Str./Marx-Engels-Forum (MIT/MX),not_booked:bike_taken,0,0,0,5,3,3,14,11,0
2025-07-20T18:44:49,S Schlachtensee (Nordost),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T18:44:49,VRAO 28 - Friedrichstraße/Schiffbauerdamm (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,3,1,1,6,4,0
2025-07-20T18:44:49,Nalepastraße (Funkhaus),not_booked:bike_taken,0,0,0,7,6,6,4,0,0
2025-07-20T18:44:55,Bulgarische Straße/Abteilbrücke,not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T18:44:55,Bulgarische Straße/Abteilbrücke,not_booked:bike_taken,0,0,0,4,2,2,4,2,0
2025-07-20T18:45:10,U Paradestraße (Südwest),booked:not_taken,21,1,0,2,2,2,4,1,0
2025-07-20T18:45:10,Modersohnstraße (Am Rudolfplatz),booked:not_taken,2035,1,1,1,1,0,4,3,0
2025-07-20T18:45:10,Warthestraße (Wartheplatz/Ost),booked:bike_taken,21,2,1,3,2,1,4,2,0
2025-07-20T18:45:21,Weserstraße/Wildenbruchstraße,booked:not_taken,32,1,0,1,1,1,4,3,0
2025-07-20T18:45:21,U Paradestraße (Südwest),not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T18:45:21,U Paradestraße (Südwest),not_booked:bike_taken,0,0,0,2,1,1,4,2,0
2025-07-20T19:00:57,Pannierstraße,booked:not_taken,968,1,0,1,2,2,10,7,0
2025-07-20T19:00:57,Wilhelmstraße/Robinenwäldchen,booked:not_taken,968,1,0,1,1,1,26,25,0
2025-07-20T19:00:57,EDEKA Wittenbergplatz,booked:not_taken,968,1,0,1,1,1,4,3,0
2025-07-20T19:00:57,S+U Tempelhof (Nordost),booked:not_taken,968,1,0,3,3,3,5,2,0
2025-07-20T19:00:57,Neue Bahnhofstraße/Boxhagener Straße (Süd),booked:not_taken,1975,1,0,1,2,2,4,2,0
2025-07-20T19:00:57,Reichstagsufer/Paul-Löbe-Allee,booked:not_taken,968,1,0,1,1,1,6,5,0
2025-07-20T19:00:57,Leibnizstraße/Pestalozzistraße,booked:bike_taken,968,1,0,2,1,1,4,3,0
2025-07-20T19:00:57,Gervinusstraße/Droysenstraße,booked:not_taken,968,1,0,1,1,1,4,3,0
2025-07-20T19:00:57,S Charlottenburg (Südwest),booked:not_taken,968,1,0,1,1,1,4,3,0
2025-07-20T19:00:57,Medaillonplatz/An der Bucht,booked:not_taken,968,1,0,1,1,1,4,3,0
2025-07-20T19:00:57,Schwedter Straße/Korsörer Straße,booked:not_taken,968,1,0,1,1,1,4,3,0
2025-07-20T19:00:57,Jelbi Zimmerstraße/Friedrichstraße (MIT/ZF),booked:not_taken,968,1,0,1,1,1,5,4,0
2025-07-20T19:00:57,**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),booked:bike_taken,968,1,0,7,6,6,28,21,0
2025-07-20T19:00:57,**Jelbi S+U Hauptbahnhof/Europaplatz West (MOA/EW),booked:bike_taken,947,2,0,7,6,6,28,21,0
2025-07-20T19:00:57,Jelbi Zimmerstraße/Wilhelmstraße (MIT/ZW),booked:not_taken,968,1,0,3,3,3,4,1,0
2025-07-20T19:00:57,Kopenhagener Straße/Ystader Straße,booked:not_taken,968,1,0,1,1,1,4,3,0
2025-07-20T19:00:57,Palisadenstraße/Koppenstraße,booked:not_taken,968,1,0,1,1,1,4,3,0
2025-07-20T19:00:57,Warthestraße (Wartheplatz/Ost),booked:bike_taken,968,2,0,2,1,1,4,3,0
2025-07-20T19:00:57,Seestraße/Nordufer,booked:bike_taken,968,1,0,10,9,9,4,0,0
2025-07-20T19:00:57,Heinrich-Heine Platz,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,U Nollendorfplatz (EDEKA),not_booked:bike_taken,0,0,0,9,8,8,16,7,0
2025-07-20T19:00:57,U Schwartzkopffstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Rathausstraße/Dottistraße,not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:00:57,EDEKA Urbschat (U Siemensdamm),not_booked:bike_taken,0,0,0,6,3,3,4,1,0
2025-07-20T19:00:57,"HfS ""Ernst Busch"" (Süd)",not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:00:57,U Hermannplatz/Hasenheide,not_booked:bike_taken,0,0,0,2,1,1,8,5,0
2025-07-20T19:00:57,Perleberger Straße/Stendalstraße,not_booked:bike_taken,0,0,0,9,7,7,4,0,0
2025-07-20T19:00:57,U Märkisches Museum,not_booked:bike_taken,0,0,0,4,3,3,12,9,0
2025-07-20T19:00:57,Jelbi Grünberger Höfe (FHA/GR),not_booked:bike_taken,0,0,0,2,1,1,7,6,0
2025-07-20T19:00:57,Jelbi Eisenacher Straße/Nollendorfstraße (SCH/EI),not_booked:bike_taken,0,0,0,4,3,3,6,3,0
2025-07-20T19:00:57,Jelbi Lichtensteinallee/Café am Neuen See (TIE/LI),not_booked:bike_taken,0,0,0,2,1,1,8,7,0
2025-07-20T19:00:57,Rudi-Dutschke-Straße,not_booked:bike_taken,0,0,0,4,3,3,12,8,0
2025-07-20T19:00:57,EDEKA Fromm (S+U Wedding),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:00:57,Jelbi Graefestraße/Planufer (KRE/GP),not_booked:bike_taken,0,0,0,3,1,1,6,4,0
2025-07-20T19:00:57,Olympiastadion Berlin (Olympischer Platz Süd),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:00:57,Alt-Stralau/Bootsbauerstraße,not_booked:bike_taken,0,0,0,5,3,3,4,1,0
2025-07-20T19:00:57,Weserstaße (93),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
2025-07-20T19:00:57,M Mauerpark,not_booked:bike_taken,0,0,0,9,7,7,18,11,0
2025-07-20T19:00:57,U Adenauerplatz (Südwest),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Jelbi Burgstraße/Friedrichsbrücke (MIT/FR),not_booked:bike_taken,0,0,0,9,7,7,18,11,0
2025-07-20T19:00:57,U Kurt-Schumacher-Platz (Ost),not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Oderbergerstraße 1 (Abstellfläche-Mikromobilität),not_booked:bike_taken,0,0,0,3,2,2,6,4,0
2025-07-20T19:00:57,Zenner,not_booked:bike_taken,0,0,0,9,8,8,5,0,0
2025-07-20T19:00:57,Büschingstraße/Friedenstraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,Jelbi Burgstraße/Friedrichsbrücke (MIT/FR),not_booked:bike_taken,0,0,0,9,7,7,18,11,0
2025-07-20T19:00:57,U Prinzenstraße,not_booked:bike_taken,0,0,0,12,11,11,12,1,0
2025-07-20T19:00:57,Sewanstraße/Michiganseestraße,not_booked:bike_taken,0,0,0,2,1,1,4,3,0
2025-07-20T19:00:57,U Prinzenstraße (Moritzstraße),not_booked:bike_taken,0,0,0,9,6,6,4,0,0
2025-07-20T19:00:57,S Wuhlheide (Süd),not_booked:bike_taken,0,0,0,3,2,2,4,2,0
2025-07-20T19:00:57,U Prinzenstraße (Moritzstraße),not_booked:bike_taken,0,0,0,9,6,6,4,0,0
2025-07-20T19:00:57,U Spittelmarkt (West),not_booked:bike_taken,0,0,0,4,3,3,4,1,0
